election,ideological_universe,ideological_party_count,full_party_count,k,coalition_id,coalition_label,left_index,right_index,left_original_ordinal_position,right_original_ordinal_position,left_endpoint,right_endpoint,omitted_party,party_count,parties,gap_count,votes,national_vote_total,vote_share,seats,total_seats,seat_majority_threshold,seat_share,q_C,d_C,r_C,R_C,vote_majority,seat_majority,inversion,vote_deficit_pp,minimal_seat_majority,minimal_inversion,q_C_exact,d_C_exact,R_C_exact,A_C,A_C_exact,B_C,B_C_exact,V,S,A_over_q,B_over_q,vote_denominator
2022,all_parties,32,32,1,PT|PSB|REDE|PDT|PV|SOLIDARIEDADE|CIDADANIA|AVANTE|MDB|PMN|PSDB|PSD|PMB|PODE|PRTB|AGIR|PTB|PP,"PT--PP, omitting PROS",7,25,7,25,PT,PP,PROS,18,"PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PSD, PMB, PODE, PRTB, AGIR, PTB, PP",1,62505498,109413508,0.5712777073192827,281,513,257,0.5477582846003899,293.06546385479203,-12.065463854792043,-36.06546385479203,0.95883014089722207,true,true,false,,true,false,16032660237/54706754,-660062363/54706754,15372597874/16032660237,-14.73744658041063,-1736814272653248663754876546591224685922248555381575828845464305825699970228688370599050556114280013747453614419592092122082582439747076324335816271/117850420232353157100781599749045646830590381215010504902944271867870527932333350890445940229138349261444621264397239712257586092409322857685103800,2.6719827256185864,8613422149310084011207307828730195404806383568132300032467219024083145352017361370283594987752646165885060752522693774458963732192164559010560694999257467/3223606974223983503317906092598750967965993829947900399570583078392356737722144636579653501207087652505966290067274375608753273495629046440977991525532600,109413508,513,-0.050287217014805721,0.0091173579120278035,all_valid_federal_deputy_votes
2022,all_parties,32,32,1,PT|PSB|REDE|PDT|PV|SOLIDARIEDADE|CIDADANIA|AVANTE|MDB|PMN|PSDB|PSD|PMB|PODE|PROS|AGIR|PTB|PP,"PT--PP, omitting PRTB",7,25,7,25,PT,PP,PRTB,18,"PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PSD, PMB, PODE, PROS, AGIR, PTB, PP",1,63066312,109413508,0.5764033450056276,284,513,257,0.5536062378167641,295.69491598788699,-11.694915987886979,-38.694915987886986,0.96044938429592053,true,true,false,,true,false,8088254514/27353377,-319895446/27353377,3884179534/4044127257,-14.519621862917461,-2008733718709195531745312344144458977901088174678369707687021694151739894910200413250771270014489619772344685614226115574770973986945668771067209139/138346145490153706161787095357575324540258273600229723146934580018804532790130455393132190703771105654739338006031542270911079325871813789456426200,2.8247058750304799,10689348786510970305367165505681040961162468163683787371197741399373072147698686623035014607335218306883635814368192597741329592830974745405014507101827203/3784234274089024112590585413050707658047036235156230903843727961591027474717300225550028023156146374680916949209409049627666886277477576256800250921277400,109413508,513,-0.04910338689594599,0.0095527711918665277,all_valid_federal_deputy_votes
2022,all_parties,32,32,1,PT|REDE|PDT|PV|SOLIDARIEDADE|CIDADANIA|AVANTE|MDB|PMN|PSDB|PSD|PMB|PODE|PROS|PRTB|AGIR|PTB|PP,"PT--PP, omitting PSB",7,25,7,25,PT,PP,PSB,18,"PT, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB, AGIR, PTB, PP",1,59130260,109413508,0.5404292493756804,270,513,257,0.5263157894736842,277.24020492972403,-7.2402049297240341,-20.24020492972403,0.97388472234191537,true,true,false,,true,false,7583455845/27353377,-198044055/27353377,54706754/56173747,-10.217077724316812,-903065177518013099999863094019613003978613064983189911822687142383845781752048408078719714654725617373562751771892162324684454181885235836755641361/88387815174264867825586199811784235122942785911257878677208203900902895949250013167834455171853761946083465948297929784193189569306992143263827850,2.9768727945927784,7197200926520190547016831396338933183108490248748311876750369778876384703090953811865734961333493760769750817518641956845396115587073162671578112788294347/2417705230667987627488429569449063225974495372460925299677937308794267553291608477434740125905315739379474717550455781706564955121721784830733493644149450,109413508,513,-0.036852799639600177,0.010737521981515518,all_valid_federal_deputy_votes
2022,all_parties,32,32,1,PT|PSB|REDE|PDT|PV|SOLIDARIEDADE|CIDADANIA|AVANTE|MDB|PMN|PSD|PMB|PODE|PROS|PRTB|AGIR|PTB|PP,"PT--PP, omitting PSDB",7,25,7,25,PT,PP,PSDB,18,"PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSD, PMB, PODE, PROS, PRTB, AGIR, PTB, PP",1,59996098,109413508,0.5483426964063706,271,513,257,0.5282651072124757,281.29980325646812,-10.299803256468113,-24.299803256468124,0.96338496103718374,true,true,false,,true,false,496419327/1764734,-18176413/1764734,478242914/496419327,-13.783501299298305,-8771713670135651295006952919735673153651841714879644519963385907320374328652663378412561847691032150312240069951932137800148072196915826049173241729/636392269254707048344220638644846492885188058561056726475899068086500850834600094808408077237347086011800954827745094446190964899010343431499560520,3.4836980428301914,1956206317986205473863639781362161625426944750896230907719544928956877140439721620681366417660633135526051819431557156945316626583718379942144235119685163/561531537445468094126344932259137265387624731668343940570359633010281496248373581855810609887686236242974773108492955751202183125045059702621972717350840,109413508,513,-0.048999327904724978,0.012384288941908772,all_valid_federal_deputy_votes
2022,all_parties,32,32,1,PT|PSB|REDE|PDT|PV|SOLIDARIEDADE|CIDADANIA|AVANTE|MDB|PMN|PSDB|PSD|PMB|PODE|PROS|PRTB|AGIR|PP,"PT--PP, omitting PTB",7,25,7,25,PT,PP,PTB,18,"PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB, AGIR, PP",1,61882507,109413508,0.5655837942788563,283,513,257,0.5516569200779727,290.14448646505332,-7.1444864650532915,-33.14448646505326,0.97537610811738162,true,true,false,,true,false,31745726091/109413508,-781703327/109413508,30964022764/31745726091,-9.8180044279104308,-315560713001549538010489042249883916998383181504058049736501264383941040820958123897232433825716029992111801981524486418835087746058880553483122841/32141023699732679209304072658830630953797376695002864973530255963964689436090913879212529153401367980393987617562883557888432570657088052095937400,2.6735179628571393,2350464859303465010242555989015592951370335392550925908242177740122414574669551750710980474237777184161228422888558884517029847121576747363556625016251607/879165538424722773632156207072386627627089226349427381701068112288824564833312173612632773056478450683445351836529375166023620044262467211175815870599800,109413508,513,-0.033838328439485851,0.0092144365568675168,all_valid_federal_deputy_votes
2022,all_parties,32,32,1,PT|PSB|REDE|PDT|SOLIDARIEDADE|CIDADANIA|AVANTE|MDB|PMN|PSDB|PSD|PMB|PODE|PROS|PRTB|AGIR|PTB|PP,"PT--PP, omitting PV",7,25,7,25,PT,PP,PV,18,"PT, PSB, REDE, PDT, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB, AGIR, PTB, PP",1,62350581,109413508,0.5698618218145424,278,513,257,0.5419103313840156,292.33911459086022,-14.339114590860207,-35.33911459086022,0.95095040699248079,true,true,false,,true,false,31985848053/109413508,-1568892829/109413508,30416955224/31985848053,-16.976744741781918,-1636949865269774322783368174652577113085907419943488908944539818875214792519623389524889220528117860186534914150434235570444482527201408971468302719/96423071099198037627912217976491892861392130085008594920590767891894068308272741637637587460204103941181962852688650673665297711971264156287812200,2.6376301509217108,6956740595401106534687246754873030474091858082960284578108499709906453426644722038827313865548111542692825004487560506365301806520996947311583772653253613/2637496615274168320896468621217159882881267679048282145103204336866473694499936520837898319169435352050336055509588125498070860132787401633527447611799400,109413508,513,-0.058072094682032283,0.0090225016745130917,all_valid_federal_deputy_votes
2022,all_parties,32,32,1,PT|PSB|PDT|PV|SOLIDARIEDADE|CIDADANIA|AVANTE|MDB|PMN|PSDB|PSD|PMB|PODE|PROS|PRTB|AGIR|PTB|PP,"PT--PP, omitting REDE",7,25,7,25,PT,PP,REDE,18,"PT, PSB, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB, AGIR, PTB, PP",1,62522242,109413508,0.5714307414400789,282,513,257,0.5497076023391813,293.14397035876044,-11.143970358760455,-36.14397035876044,0.96198465093748287,true,true,false,,true,false,16036955073/54706754,-609650445/54706754,5142434876/5345651691,-13.808800981599903,-55689570293833897362466414622326116415974660709763144198271137854100941746011667768456140350636103435042246938252343143260675734422449642854840323/4032904114415127049076176417267721754658986429411005871203416147569713883615970182562788829134011951912553579390019609925164543086250592088083400,2.6648306228394483,293966917217482809834435593159912753340027766871548455322285511999163186799118179416261789914571851510302146048377921256172782443031968920517041626264271/110313546646448104676278155260033303086288762241563131544240485572362017640681755624398789014691212443169949089754636427675967534070955961858562447641800,109413508,513,-0.047105867348048065,0.0090905182855309276,all_valid_federal_deputy_votes
2022,all_parties,32,32,1,PT|PSB|REDE|PDT|PV|CIDADANIA|AVANTE|MDB|PMN|PSDB|PSD|PMB|PODE|PROS|PRTB|AGIR|PTB|PP,"PT--PP, omitting SOLIDARIEDADE",7,25,7,25,PT,PP,SOLIDARIEDADE,18,"PT, PSB, REDE, PDT, PV, CIDADANIA, AVANTE, MDB, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB, AGIR, PTB, PP",1,61602640,109413508,0.5630259108409174,280,513,257,0.5458089668615984,288.83229226139059,-8.832292261390613,-31.83229226139059,0.96942068979808715,true,true,false,,true,false,7900538580/27353377,-241593020/27353377,382947278/395026929,-12.023128877467022,-38257131349365183107835468084159718167107712966926732098525618968069298523103203652714220559021506484720712809608947460160195209424493378986201234143/3181961346273535241721103193224232464425940292805283632379495340432504254173000474042040386186735430059004774138725472230954824495051717157497802600,3.1908366160764081,277722085568215439098823894294802640975940790713622689765840334420933675699482352435221004351246321495556655611370176663751786423652601025147730381880898911/87037388304047554589583464500166276135081833408593310788405743116593631918497905187650644532591366617661089831816408141436338384381984253906405771189380200,109413508,513,-0.041626678178304934,0.011047367976392091,all_valid_federal_deputy_votes
2022,all_parties,32,32,1,PT|PSB|REDE|PDT|PV|SOLIDARIEDADE|CIDADANIA|AVANTE|PMN|PSDB|PSD|PMB|PODE|PROS|PRTB|AGIR|PTB|PP|DC|REPUBLICANOS,"PT--REPUBLICANOS, omitting MDB",7,27,7,27,PT,REPUBLICANOS,MDB,20,"PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB, AGIR, PTB, PP, DC, REPUBLICANOS",1,63062899,109413508,0.576372151416624,282,513,257,0.5497076023391813,295.67891367672809,-13.678913676728106,-38.67891367672814,0.95373727024821409,true,true,false,,true,false,32351267187/109413508,-1496657931/109413508,10284869752/10783755729,-20.009609800658001,-4244653662647323766181613234201563441180093313419578967280722964288575608798909214737164658177975304314463333327238088336304853729929084927921917431/212130756418235682781406879548282164295062686187018908825299689362166950278200031602802692412449028670600318275915031482063654966336781143833186840,6.3306961239298944,36733817118227668101927330859830109141503768941153402888212611690812071050493397513783297949406951122328153889483488261585936087950736064316168327780307477/5802492553603170305972230966677751742338788893906220719227049541106242127899860345843376302172757774510739322121093876095755892292132283593760384745958680,109413508,513,-0.067673441950395291,0.021410712198609388,all_valid_federal_deputy_votes
2022,all_parties,32,32,1,PT|PSB|REDE|PDT|PV|SOLIDARIEDADE|CIDADANIA|AVANTE|MDB|PMN|PSDB|PSD|PMB|PODE|PROS|PRTB|AGIR|PTB|DC|REPUBLICANOS,"PT--REPUBLICANOS, omitting PP",7,27,7,27,PT,REPUBLICANOS,PP,20,"PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB, AGIR, PTB, DC, REPUBLICANOS",1,62320876,109413508,0.5695903288285026,277,513,257,0.5399610136452242,292.19983868902182,-15.199838689021835,-35.19983868902182,0.94798135838398423,true,true,false,,true,false,7992652347/27353377,-415766918/27353377,7576885429/7992652347,-17.964549092884312,-378559608058219754218888470559630586144154131671151937382051384670996396201142152075740015945921192187126293972849603222247957648610143187554063309/21072591697175730077623199955127367314079074786789957830327783711473538107105963404251923087329373709000031616812751471728177645662594153360912600,2.7647104038624777,1593597171981580287223298245529932597903429377313491087026294994787831213584208812312439052562815424322748058427388298738174619548833933605462028203577693/576406545059917580063466652318981961159482340454260336347057901434394913367535795944706255182724282236166157826598729413485684664781352674876859411850200,109413508,513,-0.061480352533675967,0.0094617109176602359,all_valid_federal_deputy_votes
2022,all_parties,32,32,1,PT|PSB|REDE|PDT|PV|SOLIDARIEDADE|CIDADANIA|AVANTE|MDB|PMN|PSDB|PMB|PODE|PROS|PRTB|AGIR|PTB|PP|DC|REPUBLICANOS,"PT--REPUBLICANOS, omitting PSD",7,27,7,27,PT,REPUBLICANOS,PSD,20,"PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PMB, PODE, PROS, PRTB, AGIR, PTB, PP, DC, REPUBLICANOS",1,62719838,109413508,0.5732366976114137,282,513,257,0.5497076023391813,294.07042587465526,-12.070425874655257,-37.07042587465526,0.9589539620016051,true,true,false,,true,false,16087638447/54706754,-660333819/54706754,5142434876/5362546149,-17.241927529075447,-9143857822127939347329722741815666076877626326843736961957104107102069348644536803182837272778646887813607781434665745375316752316840480716059967243/530326891045589206953517198870705410737656715467547272063249223405417375695500079007006731031122571676500795689787578705159137415841952859582967100,5.1715016544201893,75018999601799055134245165756119883158764462765441026846968641849769559882634780025085706621722678066119817888527927429666641514263807201794422532358252161/14506231384007925764930577416694379355846972234765551798067623852765605319749650864608440755431894436276848305302734690239389730730330708984400961864896700,109413508,513,-0.058631967079969663,0.01758592908157481,all_valid_federal_deputy_votes
2022,all_parties,32,32,1,PSB|REDE|PDT|PV|SOLIDARIEDADE|CIDADANIA|AVANTE|MDB|PMN|PSDB|PSD|PMB|PODE|PROS|PRTB|PTB|PP|DC|REPUBLICANOS|PSC,"PSB--PSC, omitting AGIR",8,28,8,28,PSB,PSC,AGIR,20,"PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB, PTB, PP, DC, REPUBLICANOS, PSC",1,59562906,109413508,0.5443834777694908,261,513,257,0.5087719298245614,279.26872409574878,-18.268724095748762,-22.26872409574878,0.93458370909631383,true,true,false,,true,false,15277885389/54706754,-999422595/54706754,1586495866/1697542821,-26.923181766135698,-10708565462317530028261189616008544685380847579663103086701783895734197517078095131776872940851443495525219994297544060914227436536538066851022161626/397745168284191905215137899153029058053242536600660454047436917554063031771625059255255048273341928757375596767340684028869353061881464644687225325,8.6544576703869343,188315348204602613755590795615965312691160120758310233742867505704409664947437185074799203132222810093596866713027908063387991717578231057260364346960603629/21759347076011888647395866125041569033770458352148327697101435779148407979624476296912661133147841654415272457954102035359084596095496063476601442797345050,109413508,513,-0.096406004121338498,0.030989713217652357,all_valid_federal_deputy_votes
2022,all_parties,32,32,1,PSB|REDE|PDT|PV|SOLIDARIEDADE|CIDADANIA|AVANTE|MDB|PMN|PSDB|PSD|PMB|PODE|PROS|PRTB|AGIR|PTB|PP|REPUBLICANOS|PSC,"PSB--PSC, omitting DC",8,28,8,28,PSB,PSC,DC,20,"PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB, AGIR, PTB, PP, REPUBLICANOS, PSC",1,59624033,109413508,0.544942156502285,261,513,257,0.5087719298245614,279.55532628567215,-18.555326285672148,-22.55532628567215,0.93362556695946897,true,true,false,,true,false,30587128929/109413508,-2030203341/109413508,3172991732/3398569881,-27.170074919981914,-3602255340447436036257973195386578048228720827047138977706446350633744717697615653879365273518961322933745987831988290224291617120734558046844521668/132581722761397301738379299717676352684414178866886818015812305851354343923875019751751682757780642919125198922446894676289784353960488214895741775,8.6147486343097643,124967537004363718514957278065148032395905547476563544709834955268302594330651697160207906451870707858966028459981867981483218964592317776862426527999621069/14506231384007925764930577416694379355846972234765551798067623852765605319749650864608440755431894436276848305302734690239389730730330708984400961864896700,109413508,513,-0.097190331806510974,0.03081589876597994,all_valid_federal_deputy_votes
