event_id,date,event_type,record_id,person_id,person_name,office_id,party_id,state,date_status,evidence_ids,decision_ids
service-jair_bolsonaro-0-57-end,2023-01-01,services_end,service-jair_bolsonaro-0-57,person-88d109b51eb0,Ronaldo Vieira Bento,bolsonaro-cidadania,,,adjudicated_source_boundary,LEG-e0e4ca4ca8d3,POPULATION-REVIEW
service-jair_bolsonaro-0-60-end,2023-01-01,services_end,service-jair_bolsonaro-0-60,person-5a4f56e80b67,Carlos Alberto Gomes de Brito,bolsonaro-turismo,,,adjudicated_source_boundary,LEG-3a3c01153d10,POPULATION-REVIEW
service-jair_bolsonaro-0-62-end,2023-01-01,services_end,service-jair_bolsonaro-0-62,person-1c11e767f427,Adolfo Sachsida,bolsonaro-minas-e-energia,,,adjudicated_source_boundary,AFF-044;BOL-E07;BOL-E08;LEG-5b2c802041f5,POPULATION-REVIEW;R26
service-jair_bolsonaro-0-64-end,2023-01-01,services_end,service-jair_bolsonaro-0-64,person-9cdf4e7199c3,Cristiane Britto,bolsonaro-mulher-familia-direitos,,,adjudicated_effective_entry,BOL-E17;BOL-E18;BOL-E21;BOL-E22;LEG-8c8c4650eaeb,R25
service-jair_bolsonaro-0-66-end,2023-01-01,services_end,service-jair_bolsonaro-0-66,person-7d71eab96e03,Joaquim Alvaro Pereira Leite,bolsonaro-meio-ambiente,,,adjudicated_source_boundary,LEG-08ce7329060f,POPULATION-REVIEW
service-jair_bolsonaro-0-9-end,2023-01-01,services_end,service-jair_bolsonaro-0-9,person-6fc90e9e6006,Paulo César Alvim,bolsonaro-ciencia-tecnologia,,,adjudicated_source_boundary,LEG-6e56717fdb65,POPULATION-REVIEW
service-lula_2023_presente-2-10-start,2023-01-01,services_start,service-lula_2023_presente-2-10,person-a7e366e12926,Paulo Teixeira,lula_3-desenvolvimento-agrario,,,adjudicated_source_boundary,LEG-8c2a099615fd,POPULATION-REVIEW
service-lula_2023_presente-2-11-start,2023-01-01,services_start,service-lula_2023_presente-2-11,person-bb7b68961b8f,Geraldo Alckmin,lula_3-industria-comercio,,,adjudicated_source_boundary,LEG-de8718bf31f7,POPULATION-REVIEW
service-lula_2023_presente-2-12-start,2023-01-01,services_start,service-lula_2023_presente-2-12,person-c0ab45f1955b,Wellington Dias,lula_3-desenvolvimento-social,,,adjudicated_source_boundary,LEG-880bd4a97d76,POPULATION-REVIEW
service-lula_2023_presente-2-13-start,2023-01-01,services_start,service-lula_2023_presente-2-13,person-a4d00cc5738e,Silvio Almeida,lula_3-direitos-humanos,,,adjudicated_source_boundary,LEG-5e67e9e2f44e,POPULATION-REVIEW
service-lula_2023_presente-2-16-start,2023-01-01,services_start,service-lula_2023_presente-2-16,person-bff2f0982308,Camilo Santana,lula_3-educacao,,,adjudicated_source_boundary,LEG-0806dae15b5e,POPULATION-REVIEW
service-lula_2023_presente-2-18-start,2023-01-01,services_start,service-lula_2023_presente-2-18,person-60f8b677bb39,Ana Moser,lula_3-esporte,,,adjudicated_source_boundary,LEG-6121a2ab7c3d,ATLAS-694;R29
service-lula_2023_presente-2-2-start,2023-01-01,services_start,service-lula_2023_presente-2-2,person-03674b52507a,Carlos Fávaro,lula_3-agricultura,,,adjudicated_source_boundary,LEG-90750f1c9b17,POPULATION-REVIEW
service-lula_2023_presente-2-20-start,2023-01-01,services_start,service-lula_2023_presente-2-20,person-f0fb19bbf4c2,Fernando Haddad,lula_3-fazenda,,,adjudicated_source_boundary,C064;LEG-3b78d99c4156,C064;POPULATION-REVIEW
service-lula_2023_presente-2-22-start,2023-01-01,services_start,service-lula_2023_presente-2-22,person-8aa66af5537a,Esther Dweck,lula_3-gestao-e-da-inovacao-em-servicos-publicos,,,adjudicated_source_boundary,LEG-da6ce3b869d1,POPULATION-REVIEW
service-lula_2023_presente-2-23-start,2023-01-01,services_start,service-lula_2023_presente-2-23,person-aea12d3cd8f6,Anielle Franco,lula_3-igualdade-racial,,,adjudicated_source_boundary,LEG-78e62eb293bf,POPULATION-REVIEW
service-lula_2023_presente-2-24-start,2023-01-01,services_start,service-lula_2023_presente-2-24,person-0dd4119dea52,Waldez Góes,lula_3-integracao,,,adjudicated_source_boundary,AFF-038;LEG-3d0e51476ed5,POPULATION-REVIEW;R28
service-lula_2023_presente-2-25-start,2023-01-01,services_start,service-lula_2023_presente-2-25,person-0da4a679c59d,Flávio Dino,lula_3-justica,,,adjudicated_source_boundary,LEG-a4d9f014f208,POPULATION-REVIEW
service-lula_2023_presente-2-29-start,2023-01-01,services_start,service-lula_2023_presente-2-29,person-95a7db1ddc55,Marina Silva,lula_3-meio-ambiente,,,adjudicated_source_boundary,LEG-1d889ee6861c,POPULATION-REVIEW
service-lula_2023_presente-2-3-start,2023-01-01,services_start,service-lula_2023_presente-2-3,person-084754daf6e9,Jader Barbalho Filho,lula_3-cidades,,,adjudicated_source_boundary,LEG-eedd92e5054e,POPULATION-REVIEW
service-lula_2023_presente-2-30-start,2023-01-01,services_start,service-lula_2023_presente-2-30,person-f54620dbe5c6,Alexandre Silveira,lula_3-minas-e-energia,,,adjudicated_source_boundary,LEG-83c787ba4f24,POPULATION-REVIEW
service-lula_2023_presente-2-31-start,2023-01-01,services_start,service-lula_2023_presente-2-31,person-679284c8b6a4,Cida Gonçalves,lula_3-mulheres,,,adjudicated_source_boundary,LEG-08b47ecd20aa,POPULATION-REVIEW
service-lula_2023_presente-2-33-start,2023-01-01,services_start,service-lula_2023_presente-2-33,person-5b1d1a1c9c4f,André de Paula,lula_3-pesca-e-aquicultura,,,adjudicated_source_boundary,LEG-edf408f36c08,POPULATION-REVIEW
service-lula_2023_presente-2-34-start,2023-01-01,services_start,service-lula_2023_presente-2-34,person-2386b1d96cb0,Simone Tebet,lula_3-planejamento,,,adjudicated_source_boundary,LEG-89a6204c7ce1,POPULATION-REVIEW
service-lula_2023_presente-2-35-start,2023-01-01,services_start,service-lula_2023_presente-2-35,person-c505ea49abf6,Márcio França,lula_3-portos-e-aeroportos,,,adjudicated_source_boundary,LEG-d183433abf9b,ATLAS-706;R29
service-lula_2023_presente-2-37-start,2023-01-01,services_start,service-lula_2023_presente-2-37,person-0fde3aa24a12,Sônia Guajajara,lula_3-povos-indigenas,,,adjudicated_source_boundary,LEG-84371a57fbec,POPULATION-REVIEW
service-lula_2023_presente-2-38-start,2023-01-01,services_start,service-lula_2023_presente-2-38,person-29d7f5939122,Carlos Lupi,lula_3-previdencia-social,,,adjudicated_source_boundary,LEG-f9f4e4420917,POPULATION-REVIEW
service-lula_2023_presente-2-4-start,2023-01-01,services_start,service-lula_2023_presente-2-4,person-620c3584df9c,Luciana Santos,lula_3-ciencia-tecnologia,,,adjudicated_source_boundary,LEG-a79dfb4e75e8,POPULATION-REVIEW
service-lula_2023_presente-2-40-start,2023-01-01,services_start,service-lula_2023_presente-2-40,person-a9747949f291,Mauro Vieira,lula_3-relacoes-exteriores,,,adjudicated_source_boundary,LEG-88618295577b,POPULATION-REVIEW
service-lula_2023_presente-2-41-start,2023-01-01,services_start,service-lula_2023_presente-2-41,person-b681473bece5,Nísia Trindade,lula_3-saude,,,adjudicated_source_boundary,LEG-eba4482fcf14,POPULATION-REVIEW
service-lula_2023_presente-2-43-start,2023-01-01,services_start,service-lula_2023_presente-2-43,person-d24bcf5e9d95,Luiz Marinho,lula_3-trabalho,,,adjudicated_source_boundary,LEG-6861963d73aa,POPULATION-REVIEW
service-lula_2023_presente-2-44-start,2023-01-01,services_start,service-lula_2023_presente-2-44,person-e4833e3cf7cd,Renan Filho,lula_3-transportes,,,adjudicated_source_boundary,LEG-8ccea40b6f1d,POPULATION-REVIEW
